period,reporterDesc,totexports_fobvalue,import_count_tech_cap,export_count_tech_cap,import_count_tech_cap_china,export_count_tech_cap_china,import_count_tech_cap_usa,export_count_tech_cap_usa,most_frequent_imp_partner,most_frequent_exp_partner,Region,IDIT,IDIT_China,IDIT_USA
2019,Denmark,70933498488.786,25493,44215,740,444,666,629,China,Norway,Northern Europe,-73.43976777939042,40,5.555555555555555
2019,Dominica,28245098.406,3478,444,333,0,592,37,USA,Saint Lucia,Caribbean,87.2340425531915,100,93.75
2019,Dominican Rep.,378860356.367,13579,4070,740,0,777,407,USA,Haiti,Caribbean,70.02724795640327,100,47.61904761904761
2019,Ecuador,1859888024.707,17464,3108,703,74,777,185,USA,Colombia,South America,82.20338983050848,89.47368421052632,76.19047619047619
2019,Egypt,656813674.151,18944,3737,703,37,703,74,China,Saudi Arabia,Northern Africa,80.2734375,94.73684210526315,89.47368421052632
2019,El Salvador,233922786.39000002,9509,2997,703,0,703,111,China,Guatemala,Central America,68.48249027237354,100,84.21052631578947
2019,Estonia,15666591902.268,17353,16132,629,111,518,259,Germany,Finland,Northern Europe,7.036247334754798,82.35294117647058,50
2019,Eswatini,205898365.53,3367,999,407,0,148,37,South Africa,South Africa,Southern Africa,70.32967032967034,100,75
2019,Ethiopia,1623184158.81,12913,1924,777,222,592,37,China,Djibouti,Eastern Africa,85.10028653295129,71.42857142857143,93.75
2019,Fiji,149637249.963,6253,2220,666,37,592,74,China,Australia,Melanesia,64.49704142011834,94.44444444444444,87.5
2019,Finland,139268421665.209,21127,35853,777,481,740,592,China,Norway,Northern Europe,-69.70227670753066,38.095238095238095,20
2019,France,701212357511.957,36371,74074,777,592,777,629,Belgium,Germany,Western Europe,-103.66225839267548,23.809523809523807,19.047619047619047
2019,French Polynesia,3708107.0700000003,7141,481,592,0,518,37,France,France,Polynesia,93.26424870466322,100,92.85714285714286
2019,Gabon,529130468.871,8806,2701,592,37,444,74,France,France,Middle Africa,69.32773109243698,93.75,83.33333333333334
2019,Gambia,41102984.611999996,5587,259,629,0,222,0,China,Senegal,Western Africa,95.36423841059603,100,100
2019,Georgia,2700700661.4900002,15244,4144,740,148,407,37,China,Armenia,Western Asia,72.81553398058253,80,90.9090909090909
2019,Germany,1556317522203.177,34262,92685,740,740,740,777,Austria,Austria,Western Europe,-170.5183585313175,0,-5
2019,Ghana,285385516.40500003,21016,2516,777,0,666,111,China,Côte d'Ivoire,Western Africa,88.02816901408451,100,83.33333333333334
2019,Greece,7126544090.269,19425,21682,703,222,703,481,Bulgaria,Cyprus,Southern Europe,-11.619047619047619,68.42105263157895,31.57894736842105
2019,Grenada,18098359.561,3330,666,148,0,518,37,USA,"Areas, nes",Caribbean,80,100,92.85714285714286
2019,Guatemala,1084145066,14689,4662,703,37,740,407,Mexico,El Salvador,Central America,68.26196473551637,94.73684210526315,45
2019,Guyana,21025684.75,8325,592,703,37,666,37,China,Suriname,South America,92.88888888888889,94.73684210526315,94.44444444444444
2019,Honduras,339910721.62,12173,2072,740,74,740,259,China,El Salvador,Central America,82.97872340425532,90,65
2019,Hungary,43520433928,17649,20128,629,148,555,296,Germany,Germany,Eastern Europe,-14.046121593291405,76.47058823529412,46.666666666666664
2019,Iceland,1675251530.763,14023,4625,666,74,666,148,China,Denmark,Northern Europe,67.01846965699208,88.88888888888889,77.77777777777779
2019,India,115720534238.169,24272,65712,777,629,777,740,China,Kenya,Southern Asia,-170.73170731707316,19.047619047619047,4.761904761904762
2019,Indonesia,17181381347.739,21053,12321,777,444,777,333,China,Singapore,South-Eastern Asia,41.476274165202106,42.857142857142854,57.14285714285714
2019,Iran,3207868770.335,7659,7585,666,148,0,0,United Arab Emirates,Iraq,Southern Asia,0.966183574879227,77.77777777777779,NA
2019,Ireland,40984461908.308,18352,20646,740,259,777,592,United Kingdom,United Kingdom,Northern Europe,-12.5,65,23.809523809523807
2019,Israel,23110089000,16058,18389,666,333,666,592,Germany,USA,Western Asia,-14.516129032258066,50,11.11111111111111
2019,Italy,559863684840.791,31894,87542,666,740,740,777,Austria,France,Southern Europe,-174.47795823665894,-11.11111111111111,-5
2019,Jamaica,45975241.589,7955,925,703,0,740,259,USA,USA,Caribbean,88.37209302325581,100,65
2019,Japan,864697103590.595,17649,49765,703,740,666,740,Germany,"Other Asia, nes",Eastern Asia,-181.97064989517818,-5.263157894736842,-11.11111111111111
2019,Jordan,1217650452.9,10508,3589,740,37,592,111,China,Free Zones,Western Asia,65.84507042253522,95,81.25
2019,Kazakhstan,2459017650.87,16798,5032,703,111,518,37,Russian Federation,Russian Federation,Central Asia,70.04405286343612,84.21052631578947,92.85714285714286
2019,Kenya,2620329825,15096,6031,777,0,555,37,China,Uganda,Eastern Africa,60.049019607843135,100,93.33333333333333
2019,Kuwait,16293757266,16058,6660,777,74,703,148,China,Qatar,Western Asia,58.525345622119815,90.47619047619048,78.94736842105263
2019,Kyrgyzstan,466686920,8658,1739,740,148,148,0,China,Kazakhstan,Central Asia,79.91452991452992,80,100
2019,Lao People's Dem. Rep.,300099934.48,5957,518,740,37,333,0,China,Thailand,South-Eastern Asia,91.30434782608695,95,100
2019,Latvia,5868932316.802,14726,12062,592,74,407,111,Germany,Estonia,Northern Europe,18.090452261306535,87.5,72.72727272727273
2019,Lebanon,760449411.6,12136,7548,703,0,592,148,China,Congo,Western Asia,37.80487804878049,100,75
2019,Lesotho,163536083.069,2553,740,518,0,74,0,South Africa,South Africa,Southern Africa,71.01449275362319,100,100
2019,Liberia,78115325,6549,592,666,0,518,0,China,Nigeria,Western Africa,90.96045197740112,100,100
2019,Libya,97400872,9694,481,592,0,185,0,Türkiye,Egypt,Northern Africa,95.0381679389313,100,100
2019,Lithuania,25959341709.63,17945,21016,666,111,518,222,Germany,Latvia,Northern Europe,-17.11340206185567,83.33333333333334,57.14285714285714
2019,Luxembourg,15115267748.113,12432,11063,518,74,481,148,Belgium,Belgium,Western Europe,11.011904761904761,85.71428571428571,69.23076923076923
2019,Madagascar,32800054.89,8917,962,629,0,333,0,France,Comoros,Eastern Africa,89.21161825726142,100,100
2019,Malawi,189134610.88,9139,2294,740,37,296,37,China,United Rep. of Tanzania,Eastern Africa,74.89878542510121,95,87.5
2019,Malaysia,28091022709.741,19425,22311,777,555,740,481,China,Singapore,South-Eastern Asia,-14.857142857142858,28.57142857142857,35
2019,Maldives,0,6919,0,592,0,296,0,China,NA,Southern Asia,100,100,100
2019,Mali,749439164.72,12025,2775,666,148,481,74,China,Burkina Faso,Western Africa,76.92307692307693,77.77777777777779,84.61538461538461
2019,Malta,102578572.968,8214,1628,666,74,370,37,Italy,Libya,Southern Europe,80.18018018018019,88.88888888888889,90
2019,Mauritania,0,6216,0,518,0,296,0,China,NA,Western Africa,100,100,100
2019,Mauritius,49163353.36,11100,1295,740,37,481,37,China,Seychelles,Eastern Africa,88.33333333333333,95,92.3076923076923
2019,Mexico,1393934188704,13653,7400,666,111,703,629,USA,USA,Central America,45.799457994579946,83.33333333333334,10.526315789473683
2019,Mongolia,1558939682.41,9361,962,777,148,592,0,China,Australia,Eastern Asia,89.72332015810277,80.95238095238095,100
2019,Montenegro,202452815.381,11655,1887,518,0,444,0,Germany,Serbia,Southern Europe,83.80952380952381,100,100
2019,Montserrat,4797523.415,1369,185,148,0,407,37,USA,Antigua and Barbuda,Caribbean,86.48648648648648,100,90.9090909090909
2019,Morocco,765223322.577,15762,6068,740,0,629,148,Spain,Mauritania,Northern Africa,61.502347417840376,100,76.47058823529412
2019,Mozambique,388080843.65,15244,2627,740,37,592,74,China,South Africa,Eastern Africa,82.76699029126213,95,87.5
2019,Myanmar,1130586587.731,11174,1221,777,111,481,74,China,China,South-Eastern Asia,89.0728476821192,85.71428571428571,84.61538461538461
2019,Namibia,737570651.891,8658,3626,777,0,592,37,China,Angola,Southern Africa,58.119658119658126,100,93.75
2019,Nepal,34048569.94,5772,259,703,0,185,0,India,India,Southern Asia,95.51282051282051,100,100
2019,Netherlands,655048926152.5131,39479,76886,703,592,777,740,Bulgaria,Austria,Western Europe,-94.75164011246486,15.789473684210526,4.761904761904762
2019,New Zealand,13134490591.918,23199,19462,740,370,703,518,China,Australia,Australia and New Zealand,16.108452950558213,50,26.31578947368421
2019,Nicaragua,137649816.47,10656,2886,703,0,740,222,USA,Costa Rica,Central America,72.91666666666666,100,70
2019,Niger,80719919.465,6216,1221,666,0,333,74,China,Nigeria,Western Africa,80.35714285714286,100,77.77777777777779
2019,Nigeria,92295581.29,20054,222,703,0,703,0,China,Burkina Faso,Western Africa,98.8929889298893,100,100
2019,North Macedonia,374876086.44,12173,3811,666,0,370,0,China,Serbia,Southern Europe,68.69300911854104,100,100
2019,Norway,33544539752.796,23717,24124,740,370,740,444,Germany,Sweden,Northern Europe,-1.71606864274571,50,40
2019,Oman,9229576227.624,14578,7437,703,111,481,74,United Arab Emirates,United Arab Emirates,Western Asia,48.984771573604064,84.21052631578947,84.61538461538461
2019,Pakistan,2733258551.935,14652,7881,777,111,629,222,China,United Arab Emirates,Southern Asia,46.21212121212121,85.71428571428571,64.70588235294117
2019,Panama,479762942,14689,8510,703,0,703,444,China,Colombia,Central America,42.0654911838791,100,36.84210526315789
2019,Papua New Guinea,244619319.335,9620,1295,740,111,444,37,Australia,Australia,Melanesia,86.53846153846155,85,91.66666666666666
2019,Paraguay,29931594,11988,1073,666,0,629,148,Brazil,Uruguay,South America,91.0493827160494,100,76.47058823529412
2019,Peru,1641808955.74,19055,7400,740,74,777,407,USA,Chile,South America,61.165048543689316,90,47.61904761904761
2019,Philippines,2763572513,19758,5291,777,296,703,259,China,Japan,South-Eastern Asia,73.22097378277154,61.904761904761905,63.1578947368421
2019,Poland,263174273622,23273,42624,629,444,629,518,Austria,Russian Federation,Eastern Europe,-83.14785373608903,29.411764705882355,17.647058823529413
2019,Portugal,45735208240.104,18130,24309,629,111,592,444,Spain,Spain,Southern Europe,-34.08163265306122,82.35294117647058,25
2019,Qatar,4285978371.5820003,9546,4995,629,148,592,111,China,Oman,Western Asia,47.674418604651166,76.47058823529412,81.25
2019,Rep. of Korea,265962781249,19499,46620,777,703,703,703,China,Indonesia,Eastern Asia,-139.08918406072107,9.523809523809524,0
2019,Rep. of Moldova,229952225,12247,2960,518,37,333,37,Germany,Romania,Eastern Europe,75.83081570996978,92.85714285714286,88.88888888888889
2019,Romania,22711703771.79,24309,21460,740,296,555,333,Germany,Hungary,Eastern Europe,11.71993911719939,60,40
2019,Russian Federation,41302050796.55,25160,22940,740,370,629,296,Belarus,Belarus,Eastern Europe,8.823529411764707,50,52.94117647058824
2019,Rwanda,187759577.66,8251,1184,666,0,370,0,China,Dem. Rep. of the Congo,Eastern Africa,85.65022421524664,100,100
2019,Saint Lucia,21223548.54,3293,629,407,0,555,37,USA,Dominica,Caribbean,80.89887640449437,100,93.33333333333333
2019,Saint Vincent and the Grenadines,7097157.59,2553,444,222,0,444,74,USA,Barbados,Caribbean,82.6086956521739,100,83.33333333333334
2019,Samoa,2976768.4,3182,259,555,0,333,0,China,Tokelau,Polynesia,91.86046511627907,100,100
2019,Sao Tome and Principe,5639010.16,1591,74,185,0,0,0,Portugal,"Areas, nes",Middle Africa,95.34883720930233,100,NA
2019,Saudi Arabia,1003502433.43,20646,1406,703,0,666,74,China,Oman,Western Asia,93.1899641577061,100,88.88888888888889
2019,Senegal,1067471391.143,14430,3256,740,37,592,37,China,Mali,Western Africa,77.435897435897445,95,93.75
2019,Serbia,5266461637,20054,15799,740,74,555,259,Germany,Bosnia Herzegovina,Southern Europe,21.217712177121772,90,53.333333333333336
2019,Seychelles,2878149.599,7770,296,592,0,259,37,South Africa,France,Eastern Africa,96.19047619047619,100,85.71428571428571
2019,Singapore,47947218386.363,22792,25900,777,555,740,555,China,Indonesia,South-Eastern Asia,-13.636363636363635,28.57142857142857,25
2019,Slovakia,43501326194.231,21460,21830,629,222,592,333,Austria,Czechia,Eastern Europe,-1.7241379310344827,64.70588235294117,43.75
2019,Slovenia,20803692374.59,19055,21904,703,185,481,296,Germany,Croatia,Southern Europe,-14.951456310679612,73.68421052631578,38.46153846153847
2019,South Africa,154868690623.58798,30821,38850,740,444,777,629,USA,Lesotho,Southern Africa,-26.05042016806723,40,19.047619047619047
2019,Spain,335718977210.091,30229,69708,777,592,666,703,China,Morocco,Southern Europe,-130.5997552019584,23.809523809523807,-5.555555555555555
2019,Sri Lanka,597948047.184,12358,3478,777,111,555,111,China,Maldives,Southern Asia,71.8562874251497,85.71428571428571,80
2019,State of Palestine,82312568.74,4736,592,518,0,185,37,Israel,Israel,Western Asia,87.5,100,80
2019,Suriname,13237624.088,5439,518,481,0,444,37,China,France,South America,90.47619047619048,100,91.66666666666666
2019,Sweden,249059238788.479,23532,50653,777,666,777,740,China,Norway,Northern Europe,-115.25157232704402,14.285714285714285,4.761904761904762
2019,Switzerland,56048973299.548,25937,45066,740,444,703,666,Austria,Austria,Western Europe,-73.75178316690443,40,5.263157894736842
2019,Tajikistan,101593934,5513,1295,703,37,185,37,China,Uzbekistan,Central Asia,76.51006711409396,94.73684210526315,80
2019,Thailand,352676402965.417,20979,35557,777,592,777,555,China,Lao People's Dem. Rep.,South-Eastern Asia,-69.48853615520282,23.809523809523807,28.57142857142857
2019,Timor-Leste,12328378.91,3182,37,666,0,37,0,China,Australia,South-Eastern Asia,98.83720930232558,100,100
2019,Togo,898278597.262,5883,1628,555,0,296,0,China,Benin,Western Africa,72.32704402515722,100,100
2019,Trinidad and Tobago,437901759.493,6549,2664,481,0,629,222,USA,Guyana,Caribbean,59.32203389830508,100,64.70588235294117
2019,Tunisia,2284155300.739,12025,4477,703,74,555,111,Italy,Libya,Northern Africa,62.76923076923077,89.47368421052632,80
2019,Türkiye,292297990456,20831,68228,777,518,629,666,China,Libya,Western Asia,-227.5310834813499,33.33333333333333,-5.88235294117647
2019,USA,1467366226753,33263,86913,777,777,0,0,Canada,Australia,Northern America,-161.29032258064515,0,NA
2019,Uganda,899765638.14,16058,3219,703,74,666,0,United Arab Emirates,Kenya,Eastern Africa,79.95391705069125,89.47368421052632,100
2019,Ukraine,6401430208.99,20905,14393,703,148,518,259,China,Kazakhstan,Eastern Europe,31.150442477876105,78.94736842105263,50
2019,United Arab Emirates,69391942907.429,25271,42513,777,703,777,592,China,Oman,Western Asia,-68.22840409956076,9.523809523809524,23.809523809523807
2019,United Kingdom,394239650048.001,28305,78958,740,629,777,777,USA,Ireland,Northern Europe,-178.95424836601308,15,0
2019,United Rep. of Tanzania,1776065818.93,17834,4884,777,37,592,37,China,Mozambique,Eastern Africa,72.61410788381743,95.23809523809523,93.75
2019,Uruguay,4537012816,13320,2553,629,0,666,148,USA,Argentina,South America,80.83333333333333,100,77.77777777777779
2019,Uzbekistan,1098734830.52,14467,2331,777,148,407,37,China,Tajikistan,Central Asia,83.88746803069054,80.95238095238095,90.9090909090909
2019,Viet Nam,6662235165.19,16576,13727,777,555,666,518,China,Rep. of Korea,South-Eastern Asia,17.1875,28.57142857142857,22.22222222222222
2019,Yemen,0,4366,0,666,0,185,0,China,NA,Western Asia,100,100,100
2019,Zambia,2164298350.777,15392,4107,777,111,592,37,China,Dem. Rep. of the Congo,Eastern Africa,73.3173076923077,85.71428571428571,93.75
2019,Zimbabwe,225365861.51,11877,1702,703,0,555,0,South Africa,Zambia,Eastern Africa,85.66978193146417,100,100
2020,Albania,284392564.943,4070,296,370,0,148,0,Italy,Italy,Southern Europe,92.72727272727272,100,100
2020,Andorra,59188210.653,3293,703,222,0,0,0,Spain,Spain,Southern Europe,78.65168539325843,100,NA
2020,Angola,373525324.739,13801,3515,703,0,555,37,China,Portugal,Middle Africa,74.53083109919572,100,93.33333333333333
2020,Antigua and Barbuda,7770115.44,2405,259,296,0,518,37,USA,Dominica,Caribbean,89.23076923076924,100,92.85714285714286
2020,Argentina,76268872660.27,15207,2775,740,0,666,185,China,Uruguay,South America,81.75182481751825,100,72.22222222222221
2020,Armenia,171848381.45,9916,1036,629,0,481,74,Russian Federation,Russian Federation,Western Asia,89.55223880597015,100,84.61538461538461
2020,Aruba,3670999.363,2516,333,333,0,592,111,USA,Curaçao,Caribbean,86.76470588235294,100,81.25
2020,Australia,24771816120.341,25604,36038,777,703,740,666,China,Papua New Guinea,Australia and New Zealand,-40.7514450867052,9.523809523809524,10
2020,Austria,243995282438.706,24716,48655,740,592,666,666,Germany,Germany,Western Europe,-96.8562874251497,20,0
2020,Azerbaijan,220028588.57,11729,1924,666,37,481,37,Türkiye,Georgia,Western Asia,83.59621451104101,94.44444444444444,92.3076923076923
2020,Bahamas,107190110,2627,666,296,0,777,370,USA,USA,Caribbean,74.64788732394366,100,52.38095238095239
2020,Bahrain,2259553289.71,12395,3478,740,37,555,111,China,United Arab Emirates,Western Asia,71.94029850746269,95,80
2020,Barbados,51665634.5,5143,814,555,0,666,111,USA,United Kingdom,Caribbean,84.17266187050359,100,83.33333333333334
2020,Belarus,60266402900,16243,11396,703,37,518,111,China,Russian Federation,Eastern Europe,29.84054669703872,94.73684210526315,78.57142857142857
2020,Belgium,287297315592.137,24383,62715,740,666,666,666,Germany,Germany,Western Europe,-157.20789074355085,10,0
2020,Belize,21251137.775,5735,962,555,74,740,111,USA,Peru,Central America,83.22580645161291,86.66666666666667,85
2020,Benin,99951142.473,8140,1221,666,37,111,37,China,Togo,Western Africa,85,94.44444444444444,66.66666666666666
2020,Bermuda,13887672.5,2257,111,333,0,703,74,USA,USA,Northern America,95.08196721311475,100,89.47368421052632
2020,Bolivia (Plurinational State of),1343911491.03,13394,2553,740,37,666,185,China,Chile,South America,80.93922651933701,95,72.22222222222221
2020,Bosnia Herzegovina,1165211219.81,15355,6623,703,0,518,37,Germany,Croatia,Southern Europe,56.867469879518076,100,92.85714285714286
2020,Botswana,804923920.609,6919,2257,740,0,444,37,South Africa,South Africa,Southern Africa,67.37967914438502,100,91.66666666666666
